	surface	ocr_transcript	gold_transcript	noisy_entity	document_id	language	entity_fine_type	wikidata_id
3635	Euripide	Εὐυτγίμίάε	Euripide	True	lestragdiesdeso00tourgoog_0090	fr	pers.author	http://www.wikidata.org/entity/Q48305
3636	Oreste	Orests	Oreste	True	lestragdiesdeso00tourgoog_0090	fr	work.primlit	http://www.wikidata.org/entity/Q663886
3637	Médée	Médée		False	lestragdiesdeso00tourgoog_0090	fr	work.primlit	http://www.wikidata.org/entity/Q286381
3638	Virgile	Virgile		False	lestragdiesdeso00tourgoog_0090	fr	pers.author	http://www.wikidata.org/entity/Q1398
3639	Énéide	Énérde	Énéide	True	lestragdiesdeso00tourgoog_0090	fr	work.primlit	http://www.wikidata.org/entity/Q60220
3640	Bothe	BotLe	Bothe	True	lestragdiesdeso00tourgoog_0090	fr	pers.other	http://www.wikidata.org/entity/Q19197317
3641	Elect.	Eleet.	Elect.	True	lestragdiesdeso00tourgoog_0090	fr	work.primlit	http://www.wikidata.org/entity/Q733444
3642	Ellendt	Ellendt		False	lestragdiesdeso00tourgoog_0090	fr	pers.author	http://www.wikidata.org/entity/Q18411557
3643	Wunder	Wunder		False	lestragdiesdeso00tourgoog_0090	fr	pers.other	http://www.wikidata.org/entity/Q15438962
3644	Schneidewin	Schneidewin		False	lestragdiesdeso00tourgoog_0090	fr	pers.other	http://www.wikidata.org/entity/Q70043
3645	Électre	Électre		False	lestragdiesdeso00tourgoog_0090	fr	work.primlit	http://www.wikidata.org/entity/Q733444
3646	OEd. Roi	OEd. Itoi	OEd. Roi	True	lestragdiesdeso00tourgoog_0091	fr	work.primlit	http://www.wikidata.org/entity/Q148643
3647	Henri Estienne	Henri Estienne		False	lestragdiesdeso00tourgoog_0091	fr	pers.other	http://www.wikidata.org/entity/Q664748
3648	Hermann	Hermann		False	lestragdiesdeso00tourgoog_0091	fr	pers.other	http://www.wikidata.org/entity/Q77616
3649	Lobeck	Lobeck		False	lestragdiesdeso00tourgoog_0091	fr	pers.other	http://www.wikidata.org/entity/Q84734
3650	Wunder	Wander	Wunder	True	lestragdiesdeso00tourgoog_0091	fr	pers.other	http://www.wikidata.org/entity/Q15438962
3651	Schnei- dewin	Schnei- dewin		False	lestragdiesdeso00tourgoog_0091	fr	pers.other	http://www.wikidata.org/entity/Q70043
3652	Schneidewin	Schneidewin		False	lestragdiesdeso00tourgoog_0091	fr	pers.other	http://www.wikidata.org/entity/Q70043
3653	Philoct.	Philoce,	Philoct.	True	lestragdiesdeso00tourgoog_0091	fr	work.primlit	http://www.wikidata.org/entity/Q1415903
3654	Antig.	Antig.		False	lestragdiesdeso00tourgoog_0091	fr	work.primlit	http://www.wikidata.org/entity/Q241077
3655	Trachin.	Trachin,	Trachin.	True	lestragdiesdeso00tourgoog_0091	fr	work.primlit	http://www.wikidata.org/entity/Q945342
3656	Élect.	Élect.		False	lestragdiesdeso00tourgoog_0091	fr	work.primlit	http://www.wikidata.org/entity/Q733444
3657	Eschyle	Ἐσ- chyle	Eschyle	True	lestragdiesdeso00tourgoog_0091	fr	pers.author	http://www.wikidata.org/entity/Q40939
3658	Agam.	“ξανι.	Agam.	True	lestragdiesdeso00tourgoog_0091	fr	work.primlit	http://www.wikidata.org/entity/Q3320792
3659	OEd. Col.	OEd. Col.		False	lestragdiesdeso00tourgoog_0091	fr	work.primlit	http://www.wikidata.org/entity/Q294001
3660	Blaydes	Blaydes		False	lestragdiesdeso00tourgoog_0091	fr	pers.other	http://www.wikidata.org/entity/Q5498005
3661	Eustathe	Eustathe		False	lestragdiesdeso00tourgoog_0091	fr	pers.author	http://www.wikidata.org/entity/Q453465
3662	Athènes	Athènes		False	lestragdiesdeso00tourgoog_0091	fr	loc	http://www.wikidata.org/entity/Q1524
3663	Dindorf	Dindorf		False	lestragdiesdeso00tourgoog_0092	fr	pers.other	http://www.wikidata.org/entity/Q67533
3664	Élect.	Élect.		False	lestragdiesdeso00tourgoog_0092	fr	work.primlit	http://www.wikidata.org/entity/Q733444
3665	Matthiæ	Matthiæ		False	lestragdiesdeso00tourgoog_0092	fr	pers.author	http://www.wikidata.org/entity/Q4820726
3666	Matthiæ	Matthiæ		False	lestragdiesdeso00tourgoog_0092	fr	pers.author	http://www.wikidata.org/entity/Q4820726
3667	OEd. Col.	OEd. Col.		False	lestragdiesdeso00tourgoog_0092	fr	work.primlit	http://www.wikidata.org/entity/Q294001
3668	Aristoph.	Aristoph.		False	lestragdiesdeso00tourgoog_0092	fr	pers.author	http://www.wikidata.org/entity/Q43353
3669	Plut.	βέμε,	Plut.	True	lestragdiesdeso00tourgoog_0092	fr	work.primlit	http://www.wikidata.org/entity/Q1196456
3670	Schneidewin	Sehneidewin	Schneidewin	True	lestragdiesdeso00tourgoog_0092	fr	pers.other	http://www.wikidata.org/entity/Q70043
3671	OEd. Roi	OEd. Roi		False	lestragdiesdeso00tourgoog_0092	fr	work.primlit	http://www.wikidata.org/entity/Q148643
3672	Philoct.	Philoce.	Philoct.	True	lestragdiesdeso00tourgoog_0092	fr	work.primlit	http://www.wikidata.org/entity/Q1415903
3673	Schæfer	Schæfer		False	lestragdiesdeso00tourgoog_0092	fr	pers.other	http://www.wikidata.org/entity/Q103931
3674	Dindorf	Dindorf		False	lestragdiesdeso00tourgoog_0092	fr	pers.other	http://www.wikidata.org/entity/Q67533
3675	OEd. Col.	OEd. Col.		False	lestragdiesdeso00tourgoog_0092	fr	work.primlit	http://www.wikidata.org/entity/Q294001
3676	Ellendt	Ellendt		False	lestragdiesdeso00tourgoog_0092	fr	pers.other	http://www.wikidata.org/entity/Q18411557
3677	Schneidewin	ϑεδοεϊά ον	Schneidewin	True	lestragdiesdeso00tourgoog_0092	fr	pers.other	http://www.wikidata.org/entity/Q70043
3678	Mat- thiæ	Mat- thiæ		False	lestragdiesdeso00tourgoog_0092	fr	pers.author	http://www.wikidata.org/entity/Q4820726
3679	Élect.	Élect.		False	lestragdiesdeso00tourgoog_0093	fr	work.primlit	http://www.wikidata.org/entity/Q733444
3680	Iliade	Iliade		False	lestragdiesdeso00tourgoog_0093	fr	work.primlit	http://www.wikidata.org/entity/Q8275
3681	Électre	Électre		False	lestragdiesdeso00tourgoog_0093	fr	work.primlit	http://www.wikidata.org/entity/Q733444
3682	Schneidewin	Schneidewin		False	lestragdiesdeso00tourgoog_0093	fr	pers.other	http://www.wikidata.org/entity/Q70043
3683	Matthiæ	Matthiæ		False	lestragdiesdeso00tourgoog_0093	fr	pers.author	http://www.wikidata.org/entity/Q4820726
3684	Philoct.	Ρλέίοει	Philoct.	True	lestragdiesdeso00tourgoog_0093	fr	work.primlit	http://www.wikidata.org/entity/Q1415903
3685	Trachin.	Trachin.		False	lestragdiesdeso00tourgoog_0093	fr	work.primlit	http://www.wikidata.org/entity/Q945342
3686	Matthiæ	Matthiæ		False	lestragdiesdeso00tourgoog_0093	fr	pers.author	http://www.wikidata.org/entity/Q4820726
3687	Wunder	Wunder		False	lestragdiesdeso00tourgoog_0093	fr	pers.other	http://www.wikidata.org/entity/Q15438962
3688	OEd. Col.	OEd. Col,	OEd. Col.	True	lestragdiesdeso00tourgoog_0093	fr	work.primlit	http://www.wikidata.org/entity/Q294001
3689	Pind.	Pind.		False	lestragdiesdeso00tourgoog_0093	fr	pers.author	http://www.wikidata.org/entity/Q134929
3690	Ol.	Οἱ.	Ol.	True	lestragdiesdeso00tourgoog_0093	fr	work.primlit	http://www.wikidata.org/entity/Q18146776
3691	Matthiæ	Matthiæ		False	lestragdiesdeso00tourgoog_0093	fr	pers.author	http://www.wikidata.org/entity/Q4820726
3692	Hésychius	Hésychius		False	lestragdiesdeso00tourgoog_0093	fr	pers.author	http://www.wikidata.org/entity/Q443510
3693	Hérodote	Hérodote		False	lestragdiesdeso00tourgoog_0093	fr	pers.author	http://www.wikidata.org/entity/Q26825
3694	Rhésus	Rhesus	Rhésus	True	lestragdiesdeso00tourgoog_0093	fr	work.primlit	http://www.wikidata.org/entity/Q667750
3695	Lobeck	Lubeck	Lobeck	True	lestragdiesdeso00tourgoog_0093	fr	pers.other	http://www.wikidata.org/entity/Q84734
3696	Wunder	Wunder		False	lestragdiesdeso00tourgoog_0093	fr	pers.other	http://www.wikidata.org/entity/Q15438962
3697	OEd. Roi	OEd, Roi	OEd. Roi	True	lestragdiesdeso00tourgoog_0093	fr	work.primlit	http://www.wikidata.org/entity/Q148643
3698	Schneidewin	Schneidewin		False	lestragdiesdeso00tourgoog_0093	fr	pers.other	http://www.wikidata.org/entity/Q70043
3699	Iliade	Iliade		False	lestragdiesdeso00tourgoog_0093	fr	work.primlit	http://www.wikidata.org/entity/Q8275
3700	Trachin.	Trachin,	Trachin.	True	lestragdiesdeso00tourgoog_0094	fr	work.primlit	http://www.wikidata.org/entity/Q945342
3701	Électre	Ëleclre	Électre	True	lestragdiesdeso00tourgoog_0094	fr	work.primlit	http://www.wikidata.org/entity/Q733444
3702	Schneidewin	Schneidewin		False	lestragdiesdeso00tourgoog_0094	fr	pers.other	http://www.wikidata.org/entity/Q70043
3703	OEd. Roi	OEd. Roi		False	lestragdiesdeso00tourgoog_0094	fr	work.primlit	http://www.wikidata.org/entity/Q148643
3704	OEd. Roi	ΟΕ .(. (οί	OEd. Roi	True	lestragdiesdeso00tourgoog_0094	fr	work.primlit	http://www.wikidata.org/entity/Q294001
3705	Euripide	Euripide		False	lestragdiesdeso00tourgoog_0094	fr	pers.author	http://www.wikidata.org/entity/Q48305
3706	Alceste	Alceste		False	lestragdiesdeso00tourgoog_0094	fr	work.primlit	http://www.wikidata.org/entity/Q1246408
3707	Euripide	Euripide		False	lestragdiesdeso00tourgoog_0094	fr	pers.author	http://www.wikidata.org/entity/Q48305
3708	Suppl.	Sæppl.	Suppl.	True	lestragdiesdeso00tourgoog_0094	fr	work.primlit	http://www.wikidata.org/entity/Q672319
3709	Lysias	'Lysias	Lysias	True	lestragdiesdeso00tourgoog_0094	fr	pers.author	http://www.wikidata.org/entity/Q310164
3710	Phédon	Platon	Phédon	True	lestragdiesdeso00tourgoog_0094	fr	pers.author	http://www.wikidata.org/entity/Q859
3711	Phédor	Phédor		False	lestragdiesdeso00tourgoog_0094	fr	work.primlit	http://www.wikidata.org/entity/Q244161
3712	Antig.	Antig.		False	lestragdiesdeso00tourgoog_0094	fr	work.primlit	http://www.wikidata.org/entity/Q241077
3713	OEd. Roi	OEd. Roi		False	lestragdiesdeso00tourgoog_0094	fr	work.primlit	http://www.wikidata.org/entity/Q148643
3714	OEd. Col.	OEd. Col,	OEd. Col.	True	lestragdiesdeso00tourgoog_0094	fr	work.primlit	http://www.wikidata.org/entity/Q294001
3715	Matthiæ	Matthiæ		False	lestragdiesdeso00tourgoog_0094	fr	pers.author	http://www.wikidata.org/entity/Q4820726
3716	Ajax	Ajax		False	lestragdiesdeso00tourgoog_0094	fr	pers.myth	http://www.wikidata.org/entity/Q172725
3717	OEd. Col.	OE:l. Col.	OEd. Col.	True	lestragdiesdeso00tourgoog_0095	fr	work.primlit	http://www.wikidata.org/entity/Q294001
3718	Élect.	Élect.		False	lestragdiesdeso00tourgoog_0095	fr	work.primlit	http://www.wikidata.org/entity/Q733444
3719	OEd. Roi	OEd. Roi		False	lestragdiesdeso00tourgoog_0095	fr	work.primlit	http://www.wikidata.org/entity/Q148643
3720	OEd. Col.	OEd. Col.		False	lestragdiesdeso00tourgoog_0095	fr	work.primlit	http://www.wikidata.org/entity/Q294001
3721	Antig.	Aatig.	Antig.	True	lestragdiesdeso00tourgoog_0095	fr	work.primlit	http://www.wikidata.org/entity/Q241077
3722	Philoctète	Philoctète		False	lestragdiesdeso00tourgoog_0095	fr	work.primlit	http://www.wikidata.org/entity/Q1415903
3723	Ellendt	Ellendt		False	lestragdiesdeso00tourgoog_0095	fr	pers.author	http://www.wikidata.org/entity/Q18411557
3724	OEd. Roi	QEd. Roi	OEd. Roi	True	lestragdiesdeso00tourgoog_0095	fr	work.primlit	http://www.wikidata.org/entity/Q148643
3725	Wun- der	Wun- der		False	lestragdiesdeso00tourgoog_0095	fr	pers.other	http://www.wikidata.org/entity/Q15438962
3726	Ellendt	Ellendt		False	lestragdiesdeso00tourgoog_0095	fr	pers.author	http://www.wikidata.org/entity/Q18411557
3727	Platon	Platon		False	lestragdiesdeso00tourgoog_0095	fr	pers.author	http://www.wikidata.org/entity/Q859
3728	Ménexène	Ménexène		False	lestragdiesdeso00tourgoog_0095	fr	work.primlit	http://www.wikidata.org/entity/Q1474843
3729	Ellendt	Ellendt		False	lestragdiesdeso00tourgoog_0095	fr	pers.other	http://www.wikidata.org/entity/Q18411557
3730	Philoct.	Ph-loce.	Philoct.	True	lestragdiesdeso00tourgoog_0095	fr	work.primlit	http://www.wikidata.org/entity/Q1415903
3731	OEd. « Col.	QEd., « Col.	OEd. « Col.	True	lestragdiesdeso00tourgoog_0095	fr	work.primlit	http://www.wikidata.org/entity/Q294001
3732	Antig.	Antig.		False	lestragdiesdeso00tourgoog_0095	fr	work.primlit	http://www.wikidata.org/entity/Q241077
3733	Antig.	Antig.		False	lestragdiesdeso00tourgoog_0095	fr	work.primlit	http://www.wikidata.org/entity/Q241077
3734	Philoct.	Philoct.		False	lestragdiesdeso00tourgoog_0095	fr	work.primlit	http://www.wikidata.org/entity/Q1415903
3735	Élect.	Élect.		False	lestragdiesdeso00tourgoog_0095	fr	work.primlit	http://www.wikidata.org/entity/Q733444
3736	Matthiæ	Matthiæ		False	lestragdiesdeso00tourgoog_0096	fr	pers.author	http://www.wikidata.org/entity/Q4820726
3737	OEd. R.	ΟΕὠ, R.	OEd. R.	True	lestragdiesdeso00tourgoog_0096	fr	work.primlit	http://www.wikidata.org/entity/Q148643
3738	Gail	Gail		False	lestragdiesdeso00tourgoog_0096	fr	pers.other	
3739	Matthiæ	Matthiæ		False	lestragdiesdeso00tourgoog_0096	fr	pers.author	http://www.wikidata.org/entity/Q4820726
3740	Schneidewin	Schneidewin		False	lestragdiesdeso00tourgoog_0096	fr	pers.other	http://www.wikidata.org/entity/Q70043
3741	Trachin.	Trachin.		False	lestragdiesdeso00tourgoog_0096	fr	work.primlit	http://www.wikidata.org/entity/Q945342
3742	Eur.	Eur.		False	lestragdiesdeso00tourgoog_0096	fr	pers.author	http://www.wikidata.org/entity/Q48305
3743	Médée	Médée		False	lestragdiesdeso00tourgoog_0096	fr	work.primlit	http://www.wikidata.org/entity/Q286381
3744	Andr.	Andr.		False	lestragdiesdeso00tourgoog_0096	fr	work.primlit	http://www.wikidata.org/entity/Q512802
3745	Eschyle	Eschyle		False	lestragdiesdeso00tourgoog_0096	fr	pers.author	http://www.wikidata.org/entity/Q40939
3746	Prométhée	Prométhée		False	lestragdiesdeso00tourgoog_0096	fr	work.primlit	http://www.wikidata.org/entity/Q846870
3747	OEd. Roi	OEd. Roi		False	lestragdiesdeso00tourgoog_0096	fr	work.primlit	http://www.wikidata.org/entity/Q148643
3748	Ajax	Ajaz	Ajax	True	lestragdiesdeso00tourgoog_0096	fr	pers.myth	http://www.wikidata.org/entity/Q172725
3749	Odyssée	Odyssée		False	lestragdiesdeso00tourgoog_0097	fr	work.primlit	http://www.wikidata.org/entity/Q35160
3750	Eus- tathe	Eus- tathe		False	lestragdiesdeso00tourgoog_0097	fr	pers.author	http://www.wikidata.org/entity/Q453465
3751	Hé- rodote	Hé- rodote		False	lestragdiesdeso00tourgoog_0097	fr	pers.author	http://www.wikidata.org/entity/Q26825
3752	Eurysacès	Eury- sacés	Eurysacès	True	lestragdiesdeso00tourgoog_0097	fr	pers.myth	http://www.wikidata.org/entity/Q1378566
3753	Iliade	Iliade		False	lestragdiesdeso00tourgoog_0097	fr	work.primlit	http://www.wikidata.org/entity/Q8275
3754	Attius	Attius		False	lestragdiesdeso00tourgoog_0097	fr	pers.myth	http://www.wikidata.org/entity/Q311287
3755	Macrobe	Macrobe		False	lestragdiesdeso00tourgoog_0097	fr	pers.author	http://www.wikidata.org/entity/Q313934
3756	Virgile	Virgile		False	lestragdiesdeso00tourgoog_0097	fr	pers.author	http://www.wikidata.org/entity/Q1398
3757	Énéide	Énéide		False	lestragdiesdeso00tourgoog_0097	fr	work.primlit	http://www.wikidata.org/entity/Q60220
3758	Sophocle	Sophocle		False	lestragdiesdeso00tourgoog_0097	fr	pers.author	http://www.wikidata.org/entity/Q11950683
3759	Racine	ÆRacine	Racine	True	lestragdiesdeso00tourgoog_0097	fr	pers.author	http://www.wikidata.org/entity/Q742
3760	OEd. Col.	OEd. Col.		False	lestragdiesdeso00tourgoog_0097	fr	work.primlit	http://www.wikidata.org/entity/Q294001
3761	Ellendt	Ellendt		False	lestragdiesdeso00tourgoog_0097	fr	pers.author	http://www.wikidata.org/entity/Q18411557
3762	Schneidewin	Schneidewin		False	lestragdiesdeso00tourgoog_0097	fr	pers.other	http://www.wikidata.org/entity/Q70043
3763	Trachiniennes	Trachiniennes		False	lestragdiesdeso00tourgoog_0097	fr	work.primlit	http://www.wikidata.org/entity/Q945342
3764	Philoct.	»λίϊοοί.	Philoct.	True	lestragdiesdeso00tourgoog_0097	fr	work.primlit	http://www.wikidata.org/entity/Q1415903
3765	Schneidewin	Schneidewin		False	lestragdiesdeso00tourgoog_0097	fr	pers.other	http://www.wikidata.org/entity/Q70043
3766	Dindorf	Dindorf		False	lestragdiesdeso00tourgoog_0097	fr	pers.other	http://www.wikidata.org/entity/Q67533
3767	Matthiæ	Matthiæ		False	lestragdiesdeso00tourgoog_0098	fr	pers.author	http://www.wikidata.org/entity/Q4820726
3768	Teucer	Teucer		False	lestragdiesdeso00tourgoog_0098	fr	pers.myth	http://www.wikidata.org/entity/Q878184
3769	Phil.	Phil.		False	lestragdiesdeso00tourgoog_0098	fr	work.primlit	http://www.wikidata.org/entity/Q1415903
3770	Camerarius	Camerarius		False	lestragdiesdeso00tourgoog_0098	fr	pers.other	http://www.wikidata.org/entity/Q64361
3771	Bothe	Bothe		False	lestragdiesdeso00tourgoog_0098	fr	pers.other	http://www.wikidata.org/entity/Q19197317
3772	Ajax	Ajax		False	lestragdiesdeso00tourgoog_0098	fr	pers.myth	http://www.wikidata.org/entity/Q172725
3773	Eurysacès	Eurysacès		False	lestragdiesdeso00tourgoog_0098	fr	pers.myth	http://www.wikidata.org/entity/Q1378566
3774	Teu- cer	Teu- cer		False	lestragdiesdeso00tourgoog_0098	fr	pers.myth	http://www.wikidata.org/entity/Q878184
3775	Philoct.	Phitoce.	Philoct.	True	lestragdiesdeso00tourgoog_0098	fr	work.primlit	http://www.wikidata.org/entity/Q1415903
3776	Wunder	Wunder		False	lestragdiesdeso00tourgoog_0098	fr	pers.other	http://www.wikidata.org/entity/Q15438962
3777	Éribée	Éribée		False	lestragdiesdeso00tourgoog_0098	fr	pers.myth	http://www.wikidata.org/entity/Q1295435
3778	Hésione	Hésione		False	lestragdiesdeso00tourgoog_0098	fr	pers.myth	http://www.wikidata.org/entity/Q669635
3779	Teucer	Teucer		False	lestragdiesdeso00tourgoog_0098	fr	pers.myth	http://www.wikidata.org/entity/Q878184
3780	Tec- messe	Tec- messe		False	lestragdiesdeso00tourgoog_0098	fr	pers.myth	http://www.wikidata.org/entity/Q10796858
3781	Eurysacès	Eurysacès		False	lestragdiesdeso00tourgoog_0098	fr	pers.myth	http://www.wikidata.org/entity/Q1378566
3782	Philoct.	Philoct.		False	lestragdiesdeso00tourgoog_0098	fr	work.primlit	http://www.wikidata.org/entity/Q1415903
3783	Eschyle	Eschyle		False	lestragdiesdeso00tourgoog_0098	fr	pers.author	http://www.wikidata.org/entity/Q40939
3784	Schneidewin	Schneidewin		False	lestragdiesdeso00tourgoog_0098	fr	pers.other	http://www.wikidata.org/entity/Q70043
3785	Wunder	Wunder		False	lestragdiesdeso00tourgoog_0099	fr	pers.other	http://www.wikidata.org/entity/Q15438962
3786	Euripid.	Euripid.		False	lestragdiesdeso00tourgoog_0099	fr	pers.author	http://www.wikidata.org/entity/Q48305
3787	Phænic.	Phænic.		False	lestragdiesdeso00tourgoog_0099	fr	work.primlit	http://www.wikidata.org/entity/Q1233660
3788	Wunder	Wunder		False	lestragdiesdeso00tourgoog_0099	fr	pers.other	http://www.wikidata.org/entity/Q15438962
3789	Ajax	Ajax		False	lestragdiesdeso00tourgoog_0099	fr	pers.myth	http://www.wikidata.org/entity/Q172725
3790	Antigone	“πέροπε	Antigone	True	lestragdiesdeso00tourgoog_0099	fr	work.primlit	http://www.wikidata.org/entity/Q241077
3791	Matthiæ	Matthiæ		False	lestragdiesdeso00tourgoog_0099	fr	pers.author	http://www.wikidata.org/entity/Q4820726
3792	Matthiæ	Matthiæ		False	lestragdiesdeso00tourgoog_0099	fr	pers.author	http://www.wikidata.org/entity/Q4820726
3793	Wunder	Wunder		False	lestragdiesdeso00tourgoog_0099	fr	pers.other	http://www.wikidata.org/entity/Q15438962
3794	Schneidewin	Schneidewin		False	lestragdiesdeso00tourgoog_0099	fr	pers.other	http://www.wikidata.org/entity/Q70043
3795	OEd. Roi	OEd. Roi		False	lestragdiesdeso00tourgoog_0099	fr	work.primlit	http://www.wikidata.org/entity/Q148643
3796	Odyssée	Odyssée		False	lestragdiesdeso00tourgoog_0099	fr	work.primlit	http://www.wikidata.org/entity/Q35160
3797	Pindare	Pindare		False	lestragdiesdeso00tourgoog_0099	fr	pers.author	http://www.wikidata.org/entity/Q134929
3798	Esculape	Esculape		False	lestragdiesdeso00tourgoog_0099	fr	pers.myth	http://www.wikidata.org/entity/Q83223
3799	Pythiques	Pythiques		False	lestragdiesdeso00tourgoog_0099	fr	work.primlit	http://www.wikidata.org/entity/Q3411444
3800	El- lendt	El- lendt		False	lestragdiesdeso00tourgoog_0099	fr	pers.author	http://www.wikidata.org/entity/Q18411557
3801	Aristophane	Aristophane		False	lestragdiesdeso00tourgoog_0099	fr	pers.author	http://www.wikidata.org/entity/Q43353
3802	Grenouilles	Grenouilles		False	lestragdiesdeso00tourgoog_0099	fr	work.primlit	http://www.wikidata.org/entity/Q815376
3803	Dobrée	Dobrée		False	lestragdiesdeso00tourgoog_0100	fr	pers.other	http://www.wikidata.org/entity/Q3559952
3804	Philoctète	ῬΑ οοίόία	Philoctète	True	lestragdiesdeso00tourgoog_0100	fr	work.primlit	http://www.wikidata.org/entity/Q1415903
3805	Antig.	Antiꝶ.	Antig.	True	lestragdiesdeso00tourgoog_0100	fr	work.primlit	http://www.wikidata.org/entity/Q241077
3806	Schnei- dewin	Schnei- dewin		False	lestragdiesdeso00tourgoog_0100	fr	pers.other	
3807	Ajax	Ajax		False	lestragdiesdeso00tourgoog_0100	fr	pers.myth	http://www.wikidata.org/entity/Q172725
3808	Sophocle	Sophocle		False	lestragdiesdeso00tourgoog_0101	fr	pers.author	http://www.wikidata.org/entity/Q11950683
3809	Ménandre	Ménandre		False	lestragdiesdeso00tourgoog_0101	fr	pers.author	http://www.wikidata.org/entity/Q118992
3810	Sentences monostiques	Sentences monrostiques	Sentences monostiques	True	lestragdiesdeso00tourgoog_0101	fr	work.primlit	
3811	Xerxès	Xerxès		False	lestragdiesdeso00tourgoog_0101	fr	pers.other	http://www.wikidata.org/entity/Q129165
3812	So- phocle	So- phocle		False	lestragdiesdeso00tourgoog_0101	fr	pers.author	http://www.wikidata.org/entity/Q11950683
3813	Él.	Ζι.	Él.	True	lestragdiesdeso00tourgoog_0101	fr	work.primlit	http://www.wikidata.org/entity/Q733444
3814	Rhianus	Β}ιδηυ5	Rhianus	True	lestragdiesdeso00tourgoog_0101	fr	pers.author	http://www.wikidata.org/entity/Q2319055
3815	Él.	Él.		False	lestragdiesdeso00tourgoog_0101	fr	work.primlit	http://www.wikidata.org/entity/Q733444
3816	Trach.	Trach.		False	lestragdiesdeso00tourgoog_0101	fr	work.primlit	http://www.wikidata.org/entity/Q945342
3817	Schneidewin	Schneidewin		False	lestragdiesdeso00tourgoog_0101	fr	pers.other	http://www.wikidata.org/entity/Q70043
3818	Électre	Électre		False	lestragdiesdeso00tourgoog_0101	fr	work.primlit	http://www.wikidata.org/entity/Q733444
3819	Hadès	Hadès		False	lestragdiesdeso00tourgoog_0101	fr	pers.myth	http://www.wikidata.org/entity/Q41410
3820	Antig.	Antig.		False	lestragdiesdeso00tourgoog_0101	fr	work.primlit	http://www.wikidata.org/entity/Q241077
3821	Matthiæ	Matthiæ		False	lestragdiesdeso00tourgoog_0101	fr	pers.author	http://www.wikidata.org/entity/Q4820726
3822	Ellendt	Ellendt		False	lestragdiesdeso00tourgoog_0102	fr	pers.other	http://www.wikidata.org/entity/Q18411557
3823	Erfurdt	Erfurdt		False	lestragdiesdeso00tourgoog_0102	fr	pers.other	http://www.wikidata.org/entity/Q1670872
3824	Schneidewin	Schneidewin		False	lestragdiesdeso00tourgoog_0102	fr	pers.other	http://www.wikidata.org/entity/Q70043
3825	OEd. Roi	ΟΣ ά. Ἀοΐ	OEd. Roi	True	lestragdiesdeso00tourgoog_0102	fr	work.primlit	http://www.wikidata.org/entity/Q148643
3826	OEdipe à Colone	OEdipe à Colone		False	lestragdiesdeso00tourgoog_0102	fr	work.primlit	http://www.wikidata.org/entity/Q294001
3827	Schneidewin	Schneidewin		False	lestragdiesdeso00tourgoog_0102	fr	pers.other	http://www.wikidata.org/entity/Q70043
3828	Sophocle	Sophocle		False	lestragdiesdeso00tourgoog_0102	fr	pers.author	http://www.wikidata.org/entity/Q11950683
3829	Hermann	Hermann		False	lestragdiesdeso00tourgoog_0102	fr	pers.other	http://www.wikidata.org/entity/Q77616
3830	OEdipe à Colone	OEdipe à Colone		False	lestragdiesdeso00tourgoog_0102	fr	work.primlit	http://www.wikidata.org/entity/Q294001
3831	Sophocle	Sophocle		False	lestragdiesdeso00tourgoog_0102	fr	pers.author	http://www.wikidata.org/entity/Q11950683
3832	OEd. à Col.	OEd. à Col.		False	lestragdiesdeso00tourgoog_0102	fr	work.primlit	http://www.wikidata.org/entity/Q294001
3833	OEd. Roi	OEd. Roi		False	lestragdiesdeso00tourgoog_0102	fr	work.primlit	http://www.wikidata.org/entity/Q148643
3834	Ménandre	Ménandre		False	lestragdiesdeso00tourgoog_0102	fr	pers.author	http://www.wikidata.org/entity/Q118992
3835	Schneidewin	Schneidewin		False	lestragdiesdeso00tourgoog_0102	fr	pers.other	http://www.wikidata.org/entity/Q70043
3836	Fragments des Comiques	Fragments des Comiques		False	lestragdiesdeso00tourgoog_0102	fr	work.primlit	
3837	Euripides	Euripides		False	lestragdiesdeso00tourgoog_0102	fr	pers.author	http://www.wikidata.org/entity/Q48305
3838	Hercul.	Hercul.		False	lestragdiesdeso00tourgoog_0102	fr	work.primlit	http://www.wikidata.org/entity/Q1233835
3839	Lobeck	Lobeck		False	lestragdiesdeso00tourgoog_0102	fr	pers.other	http://www.wikidata.org/entity/Q84734
3840	Matthiae	Mattlhiæ	Matthiae	True	lestragdiesdeso00tourgoog_0103	fr	pers.author	http://www.wikidata.org/entity/Q4820726
3841	OEd. Roi	OEd. Roi		False	lestragdiesdeso00tourgoog_0103	fr	work.primlit	http://www.wikidata.org/entity/Q148643
3842	Gorgiam	Gorgiam		False	lestragdiesdeso00tourgoog_0103	fr	pers.author	http://www.wikidata.org/entity/Q179785
3843	Encom, « Helenæ	Encom, « Helenæ		False	lestragdiesdeso00tourgoog_0103	fr	work.primlit	
3844	Lobeck	Lobeck		False	lestragdiesdeso00tourgoog_0103	fr	pers.other	http://www.wikidata.org/entity/Q84734
3845	Ellendt	Ellendt		False	lestragdiesdeso00tourgoog_0104	fr	pers.other	http://www.wikidata.org/entity/Q18411557
3846	Trach.	Tracn.	Trach.	True	lestragdiesdeso00tourgoog_0104	fr	work.primlit	http://www.wikidata.org/entity/Q945342
3847	Antig.	Antig.		False	lestragdiesdeso00tourgoog_0104	fr	work.primlit	http://www.wikidata.org/entity/Q241077
